"normal_MS","progressive_MS","lesion1","lesion2","normal1","lesion3","normal2","..lesion4","normal3","normal4"
52,119,68,81,22,83,79,62,89,93
12,21,17,1,2,0,36,22,29,3
15,14,16,3,13,6,21,20,17,10
24,117,18,6,42,5,82,60,50,8
18,22,24,7,7,12,38,59,43,7
20,83,41,34,13,3,46,48,47,32
26,35,51,3,26,5,63,29,66,46
11,108,37,1,19,10,149,46,122,12
134,49,53,27,123,88,100,105,112,102
35,68,37,12,39,9,68,61,75,16
254,270,174,104,171,155,250,221,244,202
67,86,59,23,75,35,48,51,41,67
165,266,155,83,201,148,197,184,204,160
20,42,32,10,18,28,34,26,60,12
394,841,494,177,278,250,568,566,567,320
18,116,38,27,37,28,86,70,84,29
101,83,80,37,68,46,161,126,166,76
252,380,381,161,221,150,378,385,493,199
286,114,106,40,69,45,315,227,279,144
52,67,41,7,14,31,37,28,77,20
3,37,12,0,2,5,12,13,9,4
242,231,168,148,229,172,223,221,196,331
0,16,0,0,2,0,6,18,13,0
3,81,35,12,15,8,6,8,13,12
14,5,13,6,6,3,36,24,14,18
924,1275,899,258,518,352,1151,912,1093,624
33,351,11,4,74,63,295,195,123,28
134,335,248,97,96,36,218,178,253,130
66,27,36,11,39,21,110,63,52,49
196,333,305,65,78,58,251,223,368,95
9,2,10,5,2,6,14,14,0,3
76,78,51,17,23,3,118,85,125,39
262,727,468,150,142,104,531,540,509,254
1578,2120,2568,748,489,484,2383,2006,2602,1357
82,13,41,39,54,84,105,84,65,103
13,39,30,6,10,18,51,32,50,8
48,74,96,36,10,13,110,60,113,12
44,547,106,18,78,44,573,379,471,18
39,15,33,14,11,20,56,40,37,60
4,10,24,34,9,14,19,24,23,25
2706,4044,2650,1615,3301,2006,2374,2373,2856,2867
0,16,3,8,1,0,7,1,11,5
10,21,18,2,5,10,15,22,2,7
5,18,16,6,5,0,5,5,7,1
19,68,94,8,4,7,116,46,120,4
8,106,21,23,46,22,57,52,37,25
233,423,341,150,175,180,356,294,355,291
19,5,25,5,2,13,42,32,24,5
220,273,132,64,39,50,305,323,232,75
26,151,82,36,19,7,45,74,62,19
40,72,72,13,16,28,90,100,73,22
78,109,100,18,41,53,117,111,131,141
44,12,20,1,5,1,58,23,60,24
11,29,38,26,5,9,23,47,48,10
496,1042,477,179,332,259,952,682,909,448
7,80,62,16,3,17,27,30,32,24
3,21,15,1,0,0,1,9,17,0
8,8,4,3,17,0,9,19,24,11
801,802,985,115,151,85,1423,1115,1325,380
195,210,223,85,75,30,182,126,204,148
26,29,19,6,3,3,47,41,43,12
35,49,42,28,39,43,58,34,46,45
43,197,122,23,10,11,65,63,119,16
6,16,21,0,1,12,14,4,10,8
14,108,100,83,17,0,20,27,48,19
11,41,28,26,0,6,22,25,37,10
5,62,32,17,0,15,20,28,28,7
16,40,14,9,23,15,49,26,28,31
22,14,5,6,1,4,20,26,14,19
160,127,109,49,128,54,214,143,188,145
83,80,75,25,35,31,81,99,100,48
250,57,62,14,20,17,245,160,207,131
104,163,89,50,90,37,181,96,108,79
90,106,112,74,106,46,179,144,139,85
894,798,769,204,367,351,1743,1417,1446,372
17,32,72,16,0,14,95,44,111,3
12,22,7,3,4,9,22,16,20,14
195,405,239,152,119,158,301,227,272,169
162,204,313,60,108,65,368,277,364,117
297,415,268,114,171,110,461,388,408,272
849,975,1089,208,144,181,1494,1226,1612,434
114,52,78,10,51,20,200,155,96,62
2034,5624,7974,1386,502,76,4198,3929,5662,761
14,26,13,15,0,0,28,13,22,1
371,931,623,190,222,258,578,536,614,310
21,16,28,8,12,13,35,30,27,15
21,93,40,17,23,11,16,12,21,37
72,105,174,95,67,123,75,67,238,246
136,442,312,60,69,33,360,261,393,59
25,43,22,13,16,12,49,28,43,20
56,71,58,39,26,38,80,77,89,52
5,67,45,32,1,6,8,15,15,12
11,2,2,0,0,0,18,9,12,3
556,916,613,390,566,386,561,587,677,635
18,294,88,70,52,68,126,86,95,47
1053,310,326,165,649,429,2089,1594,1076,978
18,19,20,13,16,25,43,14,22,14
68,20,51,15,22,21,71,49,96,30
66,55,48,28,41,16,96,104,109,42
16,18,0,5,11,1,0,0,0,4
159,907,129,52,155,98,885,564,576,125
0,17,9,2,3,0,13,1,8,0
46,150,158,65,20,13,84,86,148,43
49,45,56,17,33,6,171,80,82,31
84,95,135,56,31,26,157,133,172,71
98,140,111,55,20,22,123,101,112,53
0,8,4,8,4,2,10,10,16,22
54,70,84,39,47,22,123,57,69,51
40,71,37,27,35,37,58,41,43,42
187,272,263,93,165,146,245,218,281,155
44,60,74,25,22,10,56,51,57,19
189,230,175,71,145,63,399,271,306,155
28,65,20,14,16,20,11,17,15,12
5,27,25,10,17,8,18,8,12,1
42,112,135,32,19,33,61,46,99,70
17,33,91,21,4,12,40,18,82,16
13,10,10,3,17,2,10,7,10,2
18,34,22,10,33,29,23,32,23,26
32,47,26,7,8,0,50,22,64,12
32,63,61,42,33,20,38,18,47,44
10,19,16,18,5,9,23,16,40,26
35,6,13,5,5,18,44,22,45,19
274,947,996,466,81,16,515,566,746,207
11,46,29,7,22,8,57,37,35,8
25,96,71,60,13,63,112,80,85,29
69,59,23,6,42,15,58,30,33,24
7,32,49,23,3,8,52,38,76,12
2,9,1,7,6,0,12,14,9,4
1,7,3,0,0,0,10,7,19,10
92,275,96,30,67,68,324,232,268,80
164,237,147,126,169,92,215,201,234,166
72,90,41,15,44,30,111,93,65,50
17,52,48,17,10,23,50,50,52,28
44,91,83,37,20,83,168,131,104,45
23,27,23,12,19,10,41,27,31,11
8,71,40,29,8,2,52,32,75,22
18,35,39,40,5,5,5,13,21,45
177,415,262,55,32,30,209,250,353,81
19,18,25,11,1,10,25,10,15,9
9,20,4,1,1,8,19,15,4,0
46,61,70,13,4,18,74,54,73,26
86,92,51,8,26,12,169,144,115,19
54,77,62,43,45,51,122,86,102,112
60,119,119,36,33,20,115,90,125,37
168,284,108,27,58,57,401,307,308,128
23,20,40,16,0,0,33,16,21,19
32,74,51,18,2,9,145,102,136,32
94,257,203,58,163,155,53,48,111,111
31,48,34,10,8,7,49,47,62,23
40,40,50,15,40,6,86,86,78,42
373,678,559,209,202,100,596,545,746,304
73,222,238,100,20,7,177,215,280,82
266,1428,1019,476,107,151,301,304,638,314
14,7,1,3,4,1,9,9,13,0
305,388,351,96,58,45,619,487,659,128
11,17,17,6,14,4,60,21,26,11
21,29,25,17,15,2,17,17,46,17
181,609,587,235,29,52,250,302,460,128
380,949,715,163,165,68,614,533,684,200
67,130,119,36,64,6,127,121,137,70
1433,1217,1131,420,536,532,1731,1344,1582,843
53,39,75,13,17,18,77,37,75,28
94,223,118,135,85,64,160,109,131,153
108,94,98,20,22,31,129,142,150,56
899,153,277,84,326,451,1374,1149,1049,891
118,141,119,34,50,20,96,105,177,54
4,3,9,0,2,1,18,16,18,10
125,171,157,61,87,58,305,249,245,129
89,12,21,0,9,16,90,58,60,48
13,48,81,25,12,14,22,27,57,9
18,114,14,5,16,10,49,38,65,14
24,35,37,33,6,9,8,6,26,52
61,113,53,8,18,7,107,67,122,20
89,101,106,28,59,31,141,160,165,73
30,6,15,12,9,9,30,18,22,33
3,32,20,1,8,5,17,18,30,6
25,104,104,64,15,15,53,52,73,30
38,71,75,29,35,29,121,91,85,33
107,97,85,43,48,34,182,155,154,45
395,831,411,243,152,96,494,502,566,263
22,44,31,15,20,38,69,54,58,29
5,27,9,1,11,0,17,8,20,6
108,28,34,28,75,29,83,47,56,87
14,70,79,39,8,11,29,10,44,20
5,7,2,2,5,3,10,7,10,12
0,36,19,12,1,3,10,7,3,1
72,61,49,18,4,2,83,88,125,31
19,33,18,17,15,4,19,21,10,14
14,12,30,3,0,0,36,21,25,10
15,47,42,12,14,7,111,62,89,10
29,59,66,11,5,3,43,23,71,33
16,3,15,0,5,7,12,1,10,6
1123,1415,958,457,472,481,1961,1693,1924,924
387,460,284,126,167,68,549,468,429,269
188,223,114,89,258,189,199,156,227,205
0,32,43,2,0,4,3,8,8,0
445,482,443,214,270,143,549,427,581,367
9,10,17,4,3,5,26,26,15,7
6,17,9,5,4,1,19,2,21,13
102,178,122,87,82,81,148,125,192,105
0,20,4,3,6,6,9,13,24,5
1726,1658,1734,540,1461,975,4011,2925,3086,1383
169,79,133,18,73,67,275,166,196,141
26,69,80,44,7,13,15,31,68,20
42,12,38,11,80,49,127,92,50,109
22,35,22,19,13,22,77,36,49,52
141,254,150,98,196,140,223,225,219,167
116,108,126,35,81,63,128,112,150,71
68,108,93,50,56,24,138,122,133,70
399,392,375,150,252,135,514,412,511,376
3,19,7,4,0,0,22,11,20,3
146,547,379,227,179,163,236,233,370,247
12,40,15,48,22,45,18,25,41,35
73,33,26,40,95,67,89,91,90,159
212,43,102,76,44,48,150,132,185,280
274,803,370,135,321,180,500,434,634,277
117,97,112,44,61,31,150,93,132,69
34,57,38,42,18,17,46,45,58,35
1,13,9,1,1,3,33,8,14,2
105,174,98,59,62,34,149,138,210,84
62,89,48,36,59,28,112,95,159,77
14,25,20,6,12,7,21,17,25,5
14,23,8,1,3,3,0,4,11,8
9,19,9,34,30,37,24,29,15,24
19,116,69,33,23,57,54,56,20,42
112,183,163,36,43,23,187,159,190,143
48,120,160,44,11,5,7,30,94,25
170,379,310,101,65,23,192,222,303,135
140,292,92,20,88,46,228,154,190,48
78,69,30,23,39,21,90,89,52,33
1,25,19,8,4,2,8,9,18,5
66,135,57,50,33,35,174,110,153,89
109,85,99,48,40,74,145,115,196,63
9,26,20,2,0,0,10,16,13,5
78,87,105,44,36,32,96,106,120,69
176,211,134,53,138,88,263,227,269,205
138,127,90,53,56,53,149,127,174,100
25,76,105,48,6,6,31,42,68,8
3,6,4,1,7,0,8,20,11,8
19,23,19,1,4,1,46,26,31,4
261,260,181,50,40,36,392,340,376,88
47,152,106,16,36,18,130,80,138,11
279,546,264,231,315,252,447,424,393,337
6,10,3,1,6,8,14,7,9,14
103,196,177,33,47,29,242,215,246,56
93,148,175,29,88,60,154,147,153,74
163,156,150,51,101,46,155,168,179,86
15,16,4,7,10,3,13,27,13,18
99,67,64,19,72,29,189,150,142,81
109,442,457,473,101,123,196,187,320,285
5,9,18,0,0,2,22,6,29,1
31,11,43,8,2,0,67,37,36,14
2,26,17,7,10,0,10,6,10,1
120,97,138,39,104,67,363,270,237,125
155,243,137,51,25,38,116,72,144,79
6,15,10,3,13,0,13,4,11,16
67,137,96,77,49,28,64,53,68,82
30,45,69,6,4,0,25,25,28,4
66,70,29,49,24,29,69,42,76,68
33,50,35,23,16,3,41,47,70,30
1,35,22,4,10,6,23,10,32,9
1633,4117,2793,1461,1835,1219,1742,1576,2805,1711
29,5,9,0,15,4,26,27,38,4
305,529,302,209,294,139,450,360,553,295
6,0,7,5,4,0,10,8,11,4
57,52,32,15,11,4,90,73,52,30
8,59,13,6,17,6,123,56,36,12
7,17,14,7,14,16,27,14,15,10
97,123,43,28,32,19,143,104,178,31
346,247,213,104,169,147,607,500,432,263
7,29,20,29,14,5,50,37,39,26
35,65,31,58,33,27,75,53,68,51
9,10,17,27,11,17,40,15,17,54
430,388,247,85,280,183,638,566,526,399
141,79,40,30,76,134,181,163,126,107
23,61,21,20,4,38,39,32,48,21
72,77,120,59,33,76,166,126,270,87
62,138,302,112,33,48,196,147,467,99
0,7,14,1,1,0,2,8,20,7
38,53,75,54,16,30,90,68,159,96
97,130,155,51,32,47,150,174,138,51
19,24,12,6,9,14,37,15,29,10
73,50,94,20,7,2,104,97,121,30
166,180,171,52,72,61,240,179,232,69
126,250,118,62,35,45,281,169,250,102
25,52,26,18,12,22,20,17,35,29
50,67,32,18,20,14,53,17,42,7
14,8,3,0,9,0,12,8,10,1
11,22,16,22,7,10,27,19,25,8
11,6,15,0,6,15,25,9,7,12
740,960,719,463,1048,651,652,678,851,624
37,51,21,1,11,8,52,26,55,21
69,114,88,56,88,35,105,69,106,52
60,115,107,35,30,25,127,107,134,40
311,356,305,122,127,119,279,325,408,196
0,6,11,25,2,13,3,6,8,7
0,4,24,5,5,9,8,6,30,6
26,23,17,13,6,6,21,17,24,12
93,369,281,78,40,25,182,109,243,78
59,62,78,11,41,24,118,114,121,30
68,34,12,46,29,20,36,56,21,90
28,43,17,16,4,17,31,30,30,11
10,12,30,15,13,6,18,12,22,21
820,1092,842,654,713,796,945,942,911,1038
34,68,41,13,10,6,84,53,79,15
56,208,137,55,119,31,79,95,105,70
51,198,235,32,22,31,142,134,260,50
12,22,58,18,3,10,51,37,58,19
45,86,60,21,67,25,62,52,90,46
23,14,18,12,11,12,14,23,42,7
14,15,2,0,2,1,5,1,9,4
11,22,17,35,21,27,32,19,26,23
11,7,3,0,0,5,11,1,14,4
5,12,10,8,7,11,16,8,21,13
282,312,259,82,76,96,511,410,492,97
338,406,486,80,129,100,648,354,651,252
146,287,253,143,171,88,203,178,260,161
779,1137,825,299,480,515,1137,984,1248,675
12,24,11,2,8,19,7,16,13,20
7,34,28,12,15,1,33,29,24,15
263,332,256,75,108,109,338,280,350,124
4,2,6,2,4,5,8,1,15,9
280,381,248,85,182,154,691,491,597,245
22,48,26,26,19,12,27,25,33,30
486,506,490,199,220,258,635,642,644,388
115,135,76,45,75,53,103,102,157,109
6981,1287,2069,560,1902,1721,12370,8562,6628,4044
81,34,38,28,35,53,99,95,110,80
15,22,5,53,16,17,11,14,10,23
46,16,19,2,7,18,14,20,16,17
1968,1616,1305,543,537,521,3286,2214,2473,993
52,64,47,19,65,39,61,89,68,36
600,745,494,678,428,333,657,579,683,893
10,14,10,4,2,5,9,1,6,5
9,12,11,43,8,21,6,13,11,30
166,379,242,75,114,124,188,169,210,97
69,86,135,48,12,6,132,92,139,39
251,373,142,155,335,219,278,259,288,297
197,252,279,91,135,81,316,265,327,164
0,5,11,2,4,11,4,5,10,10
2,6,9,1,5,5,8,3,11,9
19,121,32,12,20,20,93,85,60,26
1082,3845,3490,1325,426,333,1094,1082,2247,959
64,113,61,45,57,29,131,94,109,58
121,194,173,45,29,40,417,300,317,47
6,55,22,13,13,16,18,21,27,19
40,72,101,38,7,13,56,46,77,20
12,13,11,11,11,20,14,12,16,14
235,205,136,71,126,104,262,254,266,127
14,126,101,21,0,0,39,28,76,18
35,54,20,19,23,18,54,44,29,40
205,322,221,109,151,95,206,172,245,133
191,46,57,29,127,107,239,111,158,226
4,16,6,8,10,2,6,10,8,3
48,47,52,29,24,9,55,82,103,36
23,105,33,18,11,11,29,13,50,19
4,6,10,5,5,4,41,16,13,8
240,268,199,70,124,87,344,238,272,83
0,12,2,7,3,2,18,3,10,9
4,21,9,4,2,2,11,14,24,23
14,38,25,25,43,27,43,41,42,56
20,43,19,50,53,69,43,30,17,56
334,312,362,140,96,91,514,377,446,160
103,467,260,338,56,78,168,146,236,167
118,139,135,54,62,50,160,107,177,95
6,4,19,0,3,0,54,16,30,1
4,0,14,4,2,2,14,18,25,0
29,32,49,5,8,10,40,16,23,14
31,81,78,24,19,26,30,32,85,19
45,64,50,12,32,18,130,76,72,31
20,20,40,10,2,15,35,12,29,11
21,20,42,8,11,9,42,27,64,19
40,54,56,25,55,34,93,94,87,48
40,73,58,4,30,7,156,75,110,27
13,4,2,0,2,7,29,5,19,7
270,336,284,135,374,198,332,318,346,261
62,32,26,20,18,30,72,72,74,19
20,32,4,9,9,2,6,14,3,17
20,56,0,11,1,0,33,41,0,8
37,63,38,24,18,24,123,47,83,35
300,429,350,187,193,133,572,446,485,184
15,28,15,21,24,8,16,12,9,25
104,299,199,86,33,54,211,182,275,69
121,112,127,50,73,15,127,106,160,46
6,11,9,2,2,0,27,19,20,3
418,664,483,235,361,238,723,632,767,433
208,433,365,217,127,122,305,312,437,211
227,84,74,41,63,84,223,199,174,208
12,17,10,8,0,0,8,6,24,3
32,12,17,6,2,13,63,41,43,5
681,453,311,212,422,332,571,538,777,550
45,68,91,18,39,28,98,86,133,30
19,25,11,11,22,17,21,21,16,31
350,395,293,113,130,113,503,366,497,200
23,10,34,12,4,6,48,25,50,16
492,613,775,209,311,312,1283,856,1137,442
27,44,33,4,19,6,67,35,52,20
184,96,98,30,120,89,421,249,232,165
1,9,19,1,0,2,25,19,28,3
193,269,47,16,71,16,263,159,201,112
12,6,2,0,6,6,18,6,24,10
5,57,5,2,17,1,39,11,6,2
204,288,214,128,190,133,265,204,293,203
12,61,14,4,26,2,45,57,33,29
934,1037,846,394,1073,784,732,746,1128,923
6,0,1,0,8,3,26,19,11,9
22,50,38,16,28,8,85,51,73,27
19,24,18,1,20,22,42,39,38,8
33,96,9,2,13,17,68,51,85,19
14,4,5,0,3,10,6,8,8,2
22,41,48,3,12,10,63,33,63,10
245,304,199,146,172,229,570,356,386,318
136,128,105,35,49,45,161,112,159,54
20,5,15,1,11,0,41,18,21,15
6,73,54,25,4,19,29,17,82,35
200,170,145,42,114,111,218,190,211,162
2991,484,836,208,646,730,2031,1606,2315,1670
16,66,25,0,3,6,26,13,25,16
41,51,67,16,20,24,26,29,55,22
39,31,38,20,20,22,24,45,60,43
18,26,13,2,3,0,11,18,28,9
110,129,34,22,152,97,171,168,104,137
3,22,15,4,2,1,9,11,7,6
174,442,338,66,60,53,412,348,459,115
209,218,219,96,125,98,284,194,262,167
106,69,83,30,48,28,178,171,146,99
130,219,196,77,164,128,185,148,193,124
675,1376,955,356,294,273,533,405,862,408
11,25,18,8,14,2,14,19,12,6
143,168,216,47,61,51,162,131,277,150
35,19,30,8,22,7,33,68,41,17
58,21,35,7,3,13,65,40,44,25
863,989,1004,310,455,227,1987,1323,1517,488
27,9,9,17,18,29,45,24,24,14
75,92,44,27,22,21,82,78,99,54
19,110,165,42,3,7,31,33,85,23
543,690,533,254,445,347,650,603,715,442
5,16,8,1,7,2,8,5,14,11
2,4,4,9,11,5,14,7,16,5
119,70,72,43,62,39,67,67,67,65
89,173,120,52,55,69,80,77,103,59
13,43,29,17,25,3,49,18,39,11
2,20,15,1,3,0,3,0,8,0
49,25,59,21,30,38,93,45,91,35
45,27,56,5,23,14,73,73,72,25
7,40,33,11,36,10,87,59,57,21
15,110,104,38,13,5,11,26,40,25
122,123,123,30,15,35,142,156,171,81
3,38,38,7,12,14,38,14,25,12
190,237,171,83,81,85,338,272,388,117
595,848,587,245,354,264,581,554,577,471
124,67,73,18,49,63,119,84,111,71
70,80,107,41,27,22,163,128,176,81
186,380,136,44,98,143,488,384,367,164
56,19,12,1,94,17,114,71,42,38
53,37,45,17,56,15,116,74,75,40
14,52,46,14,22,0,21,30,29,11
52,58,20,33,56,16,41,31,42,36
2,28,9,5,6,5,5,8,11,1
560,729,544,271,450,383,665,610,767,546
35,42,25,44,7,28,22,38,36,36
8,14,12,0,7,5,12,3,10,4
25,61,33,15,13,28,40,32,56,38
9,16,3,9,15,10,10,18,22,9
416,615,385,208,181,162,428,436,391,293
53,17,34,15,10,23,139,79,84,45
854,493,329,173,270,315,949,770,779,641
115,216,121,71,137,111,131,159,160,150
68,67,43,38,87,55,89,70,63,48
80,144,79,63,57,31,107,72,126,107
59,120,105,43,66,46,148,144,143,34
29,251,162,36,1,0,39,26,69,28
23,24,24,0,7,4,47,41,25,9
77,36,60,36,31,11,97,96,92,54
88,120,121,46,62,43,156,119,136,71
15,3,15,16,7,19,15,11,12,25
19,17,18,9,13,5,10,9,17,21
19,57,32,30,18,7,33,44,39,15
1037,222,464,106,177,189,2438,1524,1311,527
104,78,63,11,31,11,90,81,81,9
837,263,316,92,549,363,598,624,627,395
772,1101,626,183,475,187,1321,1041,1132,447
2,3,1,1,19,12,5,10,0,12
401,815,434,247,253,213,577,603,632,347
7,10,13,0,2,0,26,17,30,5
25,82,40,80,63,52,78,83,61,79
36,181,188,62,22,10,130,124,151,34
79,158,113,34,43,22,167,130,145,69
62,63,91,24,26,37,83,61,71,46
98,132,152,69,113,70,141,136,134,105
315,315,242,85,89,106,488,455,461,201
21,31,11,3,7,14,19,19,24,2
119,87,122,45,17,92,251,166,258,62
371,527,460,119,279,189,497,464,508,281
253,229,184,83,168,166,391,351,365,297
23,32,9,15,9,24,29,36,45,11
229,113,126,67,76,96,299,254,250,189
54,202,76,70,66,25,274,207,151,23
154,111,154,27,177,153,226,118,184,87
34,273,310,147,21,5,47,65,107,42
4,12,3,2,0,11,16,13,6,4
3,29,7,1,0,3,7,3,7,1
15,15,20,2,6,7,19,28,33,9
63,214,192,114,8,16,73,97,156,50
121,35,45,14,104,74,130,114,91,114
27,43,65,26,43,37,87,37,69,39
4,20,27,7,3,3,16,6,14,13
22,74,40,13,17,16,81,54,58,13
4,12,15,1,7,3,4,3,5,10
52,82,125,24,21,16,84,84,119,36
323,268,349,64,31,53,538,385,532,138
68,140,42,8,42,17,77,89,104,19
28,94,80,42,57,64,77,66,130,40
40,23,53,21,9,14,26,13,45,5
5,5,5,8,14,12,34,20,20,8
333,438,344,205,144,119,418,367,493,303
135,428,200,78,128,74,152,189,248,154
82,134,81,33,59,31,129,88,195,123
101,101,95,46,89,38,113,161,149,82
226,403,174,114,83,105,265,258,280,149
4,55,10,17,13,3,44,21,61,20
41,65,19,96,80,55,86,69,77,120
2,6,12,1,5,1,4,7,4,13
247,530,602,125,126,93,216,211,406,244
0,13,4,11,0,5,0,2,14,4
59,65,52,32,41,42,116,50,59,39
118,148,92,47,66,33,198,187,198,74
29,202,51,21,69,43,101,73,94,72
250,1120,1302,231,70,16,272,307,643,135
5,10,27,1,1,10,18,16,22,4
0,5,6,15,3,6,8,6,9,10
59,64,67,27,25,15,67,54,53,29
167,222,139,75,48,37,247,212,291,69
10,26,14,26,10,5,10,10,18,23
9,19,7,2,4,6,9,4,7,2
52,102,65,26,9,29,67,75,129,44
161,245,153,52,44,65,262,235,231,136
147,171,84,75,195,163,186,170,202,146
290,146,150,57,184,72,323,257,283,185
264,323,239,68,143,109,469,300,458,210
94,92,61,39,59,43,128,69,100,95
4,17,9,2,2,0,21,8,12,2
6,8,5,7,14,3,14,13,14,10
18,31,16,17,3,8,86,86,43,9
54,69,39,16,77,49,46,54,61,26
259,223,160,57,134,140,410,373,261,147
5,39,50,19,1,0,11,9,19,2
9,25,2,4,0,4,9,12,8,6
2,18,8,9,7,0,2,6,11,2
22,75,38,6,2,4,74,46,82,12
124,160,85,69,162,125,179,151,139,142
23,20,31,3,12,10,20,5,40,16
814,3745,2048,615,299,261,967,838,1647,330
179,258,143,51,42,40,347,218,241,69
101,35,52,20,101,99,188,152,161,120
350,292,123,168,378,328,476,449,314,486
117,37,38,25,31,62,186,133,130,156
28,24,41,0,30,24,26,17,38,32
113,190,206,48,22,18,151,132,172,56
54,108,68,21,23,11,80,93,106,40
35,39,40,8,12,9,76,47,56,30
26,43,24,6,8,26,45,47,70,18
0,1,31,0,0,0,13,9,19,0
41,302,44,45,51,48,153,160,143,32
74,962,64,21,156,93,743,598,495,49
186,224,193,31,61,70,254,184,258,76
8,37,46,10,4,1,43,33,31,23
83,123,210,67,80,49,141,118,237,77
0,30,2,8,5,1,15,15,25,1
14,28,40,0,7,0,20,18,32,4
62,139,89,18,54,75,176,144,113,63
11,31,35,11,7,1,33,35,60,14
35,92,89,17,16,15,34,22,92,31
12,14,12,7,7,15,9,13,14,18
17,28,45,21,21,9,33,32,66,26
43,45,37,3,14,16,77,29,76,13
56,55,48,12,14,14,73,76,80,23
1,8,7,0,6,8,5,17,3,15
34,59,47,34,2,35,27,31,15,53
452,849,609,323,262,170,448,416,521,457
8,12,15,2,9,5,10,5,3,12
81,67,55,16,22,23,127,92,77,36
210,69,65,24,66,112,277,234,167,211
9,10,23,12,0,0,18,22,14,2
45,41,41,29,7,23,85,58,59,38
118,136,61,34,44,57,132,120,90,63
90,57,46,19,9,8,165,134,89,49
97,100,118,42,81,69,179,124,176,106
62,123,135,73,60,31,100,119,149,42
58,91,98,17,52,26,83,68,146,66
17,38,60,36,23,12,50,43,71,36
20,27,7,7,16,5,29,16,40,7
20,85,48,29,28,11,34,48,54,39
26,168,126,26,11,10,103,104,154,9
5,15,30,22,1,2,10,10,18,10
206,310,199,99,67,56,491,394,399,251
27,38,15,14,14,19,104,54,60,26
11,57,65,7,23,13,73,70,61,8
82,76,72,27,117,51,57,43,46,48
56,95,75,38,19,11,130,51,117,38
21,27,40,5,12,23,43,29,60,30
98,79,99,34,78,27,111,93,109,88
97,190,148,60,37,5,168,182,168,46
4,4,2,1,16,6,11,12,6,3
40,44,30,26,38,16,97,65,68,42
3,38,24,3,3,13,26,24,30,4
51,14,19,11,18,21,22,33,30,34
499,734,603,169,92,72,1044,756,1007,225
12,6,14,1,14,1,11,12,26,5
642,139,189,64,387,235,1001,681,517,466
181,274,65,111,246,158,145,141,178,265
20,27,41,12,3,0,74,26,64,8
29,35,42,11,7,15,66,34,55,11
5,19,12,10,0,0,3,0,6,4
19,32,24,10,23,11,48,36,46,32
9,2,0,2,0,0,23,7,8,3
147,810,107,40,292,119,405,328,459,79
121,223,151,55,50,21,186,112,179,67
58,83,38,34,50,24,77,83,65,36
40,70,18,13,26,15,57,43,46,18
8,14,7,6,4,0,20,8,16,8
22,30,11,9,12,30,58,43,22,14
93,52,73,58,71,103,113,94,96,61
60,56,66,52,12,38,101,63,83,32
6,6,8,5,11,11,15,19,11,4
889,585,421,94,502,277,903,810,692,349
27,18,17,3,6,8,38,18,21,8
13,19,16,4,4,2,20,23,16,15
54,37,33,25,17,27,44,40,49,22
2462,1124,1240,278,1400,675,3120,2323,2259,1220
11,31,6,0,7,6,31,28,22,3
415,290,202,91,128,145,724,503,474,460
268,362,298,93,217,173,282,265,392,177
120,135,95,101,191,107,167,179,176,208
296,344,286,105,107,142,339,338,471,160
18,44,46,35,16,30,32,28,38,41
24,254,196,45,1,1,12,15,93,10
34,47,34,10,5,20,46,35,47,31
241,379,374,183,159,74,282,268,508,267
72,57,50,14,17,9,96,92,74,25
97,41,51,89,23,73,111,92,108,113
194,42,52,29,43,64,224,144,98,83
11,35,8,0,27,3,22,15,7,10
26,44,34,19,18,11,21,26,23,16
77,58,45,14,14,9,51,50,72,25
41,77,71,30,83,68,86,77,77,80
197,61,54,32,93,113,353,286,213,162
9,2,19,6,0,0,2,14,0,6
156,176,1,0,0,0,0,0,3,3
34,20,66,5,13,16,82,57,43,20
3,12,11,5,4,6,7,3,4,13
74,290,87,29,47,38,280,235,278,48
306,273,202,116,443,306,457,353,372,341
101,187,153,65,92,69,125,145,183,89
349,2629,360,166,501,211,1238,1004,1009,194
11,12,14,2,9,0,26,23,6,2
105,142,89,62,73,73,110,97,95,91
1,15,11,2,1,6,1,2,12,2
12,28,38,17,4,4,17,26,38,29
49,87,91,50,28,33,95,82,114,39
54,79,24,33,29,25,119,77,80,37
2,131,10,2,35,11,67,49,51,0
130,572,423,257,57,28,135,177,326,201
26,4,0,5,18,7,20,21,15,17
6,30,30,13,7,3,27,22,58,22
59,64,20,2,28,18,45,32,36,37
61,135,182,13,5,11,358,241,282,16
0,5,0,17,27,10,10,3,6,3
5,26,7,1,3,1,12,14,11,3
91,14,29,15,58,25,230,242,91,54
163,93,112,68,83,72,172,129,181,94
14,2,8,1,5,11,13,15,7,11
2,24,8,6,0,0,7,5,5,0
43,50,61,31,50,33,53,78,51,39
63,91,51,25,11,18,88,78,97,33
115,167,190,89,156,153,208,209,191,174
15,72,58,11,5,9,49,26,57,15
68,135,234,35,2,0,86,71,187,17
30,76,41,8,28,21,67,75,89,20
20,11,11,11,4,5,39,22,21,12
69,114,73,53,59,13,63,89,93,65
5,26,11,12,22,8,31,25,20,9
113,176,67,82,60,84,109,142,155,104
19,63,69,23,12,8,35,34,48,32
79,157,114,58,77,26,129,132,149,49
35,121,36,19,30,17,95,59,105,27
31,12,84,21,10,34,82,71,84,35
33,30,17,1,7,0,67,36,34,1
10,20,11,14,17,13,32,31,14,20
73,51,34,16,48,21,57,66,73,44
